Price_NT,District,Ping,Rooms,type,Price_per_ping,sqm,Price_per_sqm
70000,北投區,57.0,3.0,電梯大樓,1228.0701754385964,188.442,371.4670827097993
55000,北投區,42.0,3.0,電梯大樓,1309.5238095238096,138.852,396.1052055425921
45000,士林區,33.87,2.0,電梯大樓,1328.6093888396813,111.97421999999999,401.878218039831
65000,大安區,50.71,3.0,電梯大樓,1281.7984618418457,167.64726000000002,387.7188329830144
24000,中山區,12.39,1.0,電梯大樓,1937.0460048426148,40.96134,585.9183317733258
198000,南港區,121.2,4.0,電梯大樓,1633.6633663366335,400.6872,494.15104849867924
57000,內湖區,52.71,3.0,電梯大樓,1081.3887307911211,174.25926,327.0988296403875
63000,北投區,24.68,3.0,電梯大樓,2552.674230145867,81.59208,772.1337659243397
55000,中山區,73.16,4.0,電梯大樓,751.7769272826681,241.86696,227.39773964992986
59000,中正區,18.11,1.0,電梯大樓,3257.8685808945334,59.87166,985.4411920431136
68000,士林區,44.0,3.0,電梯大樓,1545.4545454545455,145.464,467.46961447505913
120000,文山區,69.59,3.0,電梯大樓,1724.3856875987929,230.06454000000002,521.5927669687818
72000,內湖區,56.17,2.0,電梯大樓,1281.8230372084743,185.69802,387.7262665482378
98000,大同區,78.15,4.0,電梯大樓,1253.998720409469,258.3639,379.3099577766089
53500,南港區,41.22,2.0,電梯大樓,1297.9136341581757,136.27332,392.5933557647234
20000,中山區,9.61,1.0,電梯大樓,2081.165452653486,31.77066,629.5116311716533
39500,南港區,29.97,3.0,電梯大樓,1317.9846513179848,99.08082,398.6644438348411
41500,南港區,41.17,3.0,電梯大樓,1008.0155452999757,136.10802,304.9048836358063
56000,內湖區,40.39,3.0,電梯大樓,1386.4818024263432,133.52934,419.3834853074238
45000,北投區,24.5,3.0,電梯大樓,1836.734693877551,80.997,555.57613244935
43000,信義區,32.4,3.0,電梯大樓,1327.1604938271605,107.1144,401.43995578559
138000,內湖區,115.0,4.0,電梯大樓,1200.0,380.19,362.9764065335753
45000,信義區,25.87,2.0,電梯大樓,1739.4665635871665,85.52622000000001,526.1544354468137
65000,萬華區,62.43,4.0,電梯大樓,1041.1661060387635,206.39358000000001,314.9322764787548
60999,北投區,51.1,3.0,電梯大樓,1193.7181996086106,168.9366,361.0762854230522
90000,士林區,74.0,4.0,電梯大樓,1216.2162162162163,244.644,367.88149310835337
48000,北投區,25.8,2.0,電梯大樓,1860.4651162790697,85.29480000000001,562.7541186567058
95000,北投區,59.6,3.0,電梯大樓,1593.9597315436242,197.0376,482.1414795957726
70000,北投區,36.0,3.0,電梯大樓,1944.4444444444443,119.016,588.1562142905155
55000,士林區,70.0,3.0,電梯大樓,785.7142857142857,231.42000000000002,237.66312332555526
150000,士林區,94.0,5.0,電梯大樓,1595.7446808510638,310.764,482.6813916669884
48000,文山區,46.93,3.0,電梯大樓,1022.7999147666737,155.15058,309.376864720712
40000,中山區,25.62,2.0,電梯大樓,1561.28024980484,84.69972,472.2565788883364
30000,萬華區,15.5,1.0,電梯大樓,1935.483870967742,51.243,585.4458169896376
95000,大安區,71.97,5.0,電梯大樓,1319.9944421286648,237.93282,399.2723660401285
60000,大安區,35.7,1.0,電梯大樓,1680.672268907563,118.02420000000001,508.37031727391496
67000,信義區,34.92,2.0,電梯大樓,1918.6712485681558,115.44552,580.3603292704645
45000,文山區,28.64,1.0,電梯大樓,1571.2290502793296,94.68384,475.2658954262945
65000,中正區,35.38,3.0,電梯大樓,1837.1961560203504,116.96628000000001,555.7157156746371
48000,南港區,25.81,2.0,電梯大樓,1859.7442851607905,85.32786,562.5360814158471
44500,南港區,30.81,2.0,電梯大樓,1444.336254462837,101.85786,436.8833195592368
50000,南港區,50.93,3.0,電梯大樓,981.7396426467701,168.37458,296.95693969956744
40000,大同區,22.5,1.0,電梯大樓,1777.7777777777778,74.385,537.7428244941856
32000,大安區,8.06,1.0,電梯大樓,3970.2233250620343,26.64636,1200.914496389
23000,中山區,12.96,1.0,電梯大樓,1774.6913580246912,42.845760000000006,536.8092432016609
35000,大同區,18.21,1.0,電梯大樓,1922.0208676551345,60.20226,581.373523186671
130000,中山區,45.85,3.0,電梯大樓,2835.332606324973,151.58010000000002,857.632367309429
50000,大同區,24.32,1.0,電梯大樓,2055.9210526315787,80.40192,621.87569650078
29000,中山區,13.02,1.0,電梯大樓,2227.3425499231953,43.04412,673.7273290753766
85000,大同區,30.55,2.0,電梯大樓,2782.3240589198035,100.9983,841.5983239321849
55000,大同區,29.01,1.0,電梯大樓,1895.8979662185452,95.90706,573.4718591102678
45000,南港區,36.79,2.0,電梯大樓,1223.1584669747215,121.62774,369.9813874696677
36000,中山區,22.1,2.0,電梯大樓,1628.9592760180994,73.0626,492.72815366548684
138000,大安區,88.54,4.0,電梯大樓,1558.617573977863,292.71324000000004,471.4511718021364
138000,大安區,82.55,4.0,電梯大樓,1671.7141126589945,272.9103,505.66065113702194
120000,北投區,69.66,,電梯大樓,1722.6528854435833,230.29595999999998,521.0686283858389
98000,北投區,56.8,,電梯大樓,1725.3521126760563,187.7808,521.8850915535561
55000,信義區,36.15,,電梯大樓,1521.438450899032,119.5119,460.2052180577834
60000,士林區,49.62,4.0,電梯大樓,1209.1898428053205,164.04372,365.756153298645
24000,中正區,9.43,1.0,電梯大樓,2545.0689289501593,31.17558,769.8333118421534
120000,內湖區,80.42,4.0,電梯大樓,1492.1661278288982,265.86852,451.35091585871095
35000,萬華區,33.49,3.0,電梯大樓,1045.0880859958195,110.71794000000001,316.1185983048456
64000,內湖區,69.09,4.0,電梯大樓,926.3279779997105,228.41154,280.1960006048731
53000,中山區,43.21,2.0,電梯大樓,1226.5679240916454,142.85226,371.0126812134439
38000,內湖區,30.6,2.0,電梯大樓,1241.830065359477,101.1636,375.629178874615
75000,士林區,46.25,3.0,電梯大樓,1621.6216216216217,152.9025,490.5086574778045
55000,中正區,51.84,4.0,電梯大樓,1060.9567901234568,171.38304000000002,320.9185693053408
25000,北投區,19.61,2.0,電梯大樓,1274.8597654258033,64.83066,385.6200137404124
29000,中山區,11.77,1.0,電梯大樓,2463.891248937978,38.91162,745.2786596908584
23000,北投區,19.61,1.0,電梯大樓,1172.870984191739,64.83066,354.77041264117935
42800,文山區,58.96,3.0,電梯大樓,725.9158751696065,194.92176,219.575279845616
25000,士林區,10.3,1.0,電梯大樓,2427.1844660194174,34.0518,734.1755795582025
65000,中山區,52.15,2.0,電梯大樓,1246.4046021093002,172.40789999999998,377.0128863004538
50000,大安區,23.23,2.0,電梯大樓,2152.389151958674,76.79838000000001,651.0553998665075
70000,大同區,53.6,3.0,電梯大樓,1305.9701492537313,177.2016,395.03029318019696
52000,內湖區,37.0,3.0,電梯大樓,1405.4054054054054,122.322,425.1075031474305
22000,大安區,9.52,1.0,電梯大樓,2310.924369747899,31.473119999999998,699.0091862516332
60000,大安區,48.47,4.0,電梯大樓,1237.8791004745203,160.24182,374.43408967771336
70000,大安區,46.34,4.0,電梯大樓,1510.5740181268882,153.20004,456.9189407522348
180000,大安區,115.77,4.0,電梯大樓,1554.8069448043534,382.73562,470.29853139877605
55000,南港區,39.94,3.0,電梯大樓,1377.0655983975964,132.04164,416.53526872280594
46000,大安區,32.69,2.0,電梯大樓,1407.1581523401653,108.07314,425.6376746340488
68000,南港區,35.72,2.0,電梯大樓,1903.6954087346026,118.09031999999999,575.8304321641266
28000,萬華區,15.2,1.0,電梯大樓,1842.1052631578948,50.2512,557.200624064699
25000,松山區,13.24,1.0,電梯大樓,1888.2175226586103,43.77144,571.1486759402935
40000,北投區,43.28,2.0,電梯大樓,924.2144177449168,143.08368000000002,279.5566901829754
25800,內湖區,12.92,1.0,電梯大樓,1996.904024767802,42.71352,604.0242059188753
32000,中山區,12.37,1.0,電梯大樓,2586.9037995149556,40.895219999999995,782.4875376633261
120000,信義區,110.83,4.0,電梯大樓,1082.7393305061807,366.40398,327.50735949975217
26000,松山區,12.86,1.0,電梯大樓,2021.7729393468119,42.51516,611.5465636257749
27000,中山區,16.07,2.0,電梯大樓,1680.1493466085874,53.12742,508.21214355976633
38000,北投區,29.65,1.0,電梯大樓,1281.618887015177,98.02289999999999,387.6645151286077
25000,大同區,14.76,1.0,電梯大樓,1693.7669376693768,48.79656,512.3311971171738
58000,大安區,43.83,4.0,電梯大樓,1323.294547113849,144.90198,400.2705829140499
265000,中山區,151.14,4.0,電梯大樓,1753.3412729919282,499.66884,530.3512622480121
45000,大安區,37.28,2.0,電梯大樓,1207.0815450643777,123.24768,365.1184346837198
50000,大安區,38.66,3.0,電梯大樓,1293.3264355923436,127.80995999999999,391.2058183884887
42000,大安區,17.01,1.0,電梯大樓,2469.135802469136,56.235060000000004,746.8650340197022
35000,文山區,38.54,1.0,電梯大樓,908.1473793461339,127.41324,274.6967269649528
28000,北投區,29.43,2.0,電梯大樓,951.4101257220524,97.29558,287.7828571452064
39000,大安區,12.66,1.0,電梯大樓,3080.5687203791467,41.85396,931.811470169131
23500,中山區,8.0,1.0,電梯大樓,2937.5,26.448,888.5359951603145
21000,萬華區,10.89,1.0,電梯大樓,1928.3746556473827,36.002340000000004,583.2954191310897
39000,文山區,29.48,2.0,電梯大樓,1322.9308005427408,97.46088,400.1605567279918
60000,松山區,55.27,4.0,電梯大樓,1085.579880586213,182.72262,328.3665700502762
38000,文山區,43.96,3.0,電梯大樓,864.4222020018199,145.33176,261.4707205087174
53000,中山區,47.05,3.0,電梯大樓,1126.4612114771521,155.5473,340.732368867862
57000,大安區,31.17,2.0,電梯大樓,1828.6814244465832,103.04802000000001,553.1401767836005
70000,內湖區,49.44,2.0,電梯大樓,1415.8576051779935,163.44863999999998,428.2690880756182
220000,信義區,117.47,4.0,電梯大樓,1872.8185919809314,388.35582,566.4908021720905
53000,松山區,50.61,3.0,電梯大樓,1047.2238688006323,167.31666,316.76463061120154
32000,中山區,13.41,1.0,電梯大樓,2386.2788963460102,44.33346,721.802448985484
60000,文山區,62.09,3.0,電梯大樓,966.3391850539539,205.26954,292.2986040695565
49000,士林區,58.42,3.0,電梯大樓,838.7538514207463,193.13652000000002,253.70654912908233
70000,士林區,83.55,4.0,電梯大樓,837.8216636744464,276.2163,253.4245806637769
50000,南港區,42.69,3.0,電梯大樓,1171.2344811431249,141.13314,354.2754026446234
17000,中山區,10.54,1.0,電梯大樓,1612.9032258064517,34.84524,487.8715141580314
75000,中山區,28.35,2.0,電梯大樓,2645.5026455026455,93.72510000000001,800.2125364496809
70000,北投區,59.92,4.0,電梯大樓,1168.2242990654206,198.09552000000002,353.36488174997595
25000,文山區,11.32,1.0,電梯大樓,2208.4805653710246,37.42392,668.021949598011
23800,中山區,11.6,1.0,電梯大樓,2051.7241379310344,38.3496,620.606212320337
47000,中山區,46.96,2.0,電梯大樓,1000.8517887563884,155.24976,302.73798812957904
42000,信義區,28.71,3.0,電梯大樓,1462.9049111807733,94.91526,442.4999731339302
32000,大安區,13.67,1.0,電梯大樓,2340.8924652523774,45.19302,708.0739459323586
28500,文山區,23.61,1.0,電梯大樓,1207.115628970775,78.05466,365.12874439527377
28000,文山區,12.0,1.0,電梯大樓,2333.3333333333335,39.672,705.7874571486187
50000,南港區,39.33,3.0,電梯大樓,1271.2941774726673,130.02498,384.5414934884051
100000,內湖區,92.44,4.0,電梯大樓,1081.782778018174,305.60663999999997,327.218021179121
108800,北投區,38.7,2.0,電梯大樓,2811.3695090439273,127.94220000000001,850.3840015256889
32000,北投區,26.61,1.0,電梯大樓,1202.555430289365,87.97266,363.7493739532259
28800,中正區,15.0,2.0,電梯大樓,1920.0,49.59,580.7622504537204
21000,內湖區,11.65,1.0,電梯大樓,1802.5751072961373,38.514900000000004,545.2435291276881
75000,中正區,42.52,2.0,電梯大樓,1763.8758231420506,140.57112,533.5377565462949
58000,信義區,45.67,3.0,電梯大樓,1269.9802934092402,150.98502000000002,384.1440693917846
88000,大安區,62.55,4.0,電梯大樓,1406.8745003996803,206.7903,425.55187549899586
85000,南港區,78.5,3.0,電梯大樓,1082.8025477707006,259.521,327.52648147934076
32000,大安區,18.78,2.0,電梯大樓,1703.9403620873268,62.08668,515.4084579816475
3500,信義區,4.23,1.0,電梯大樓,827.4231678486997,13.984380000000002,250.27924012362362
70000,大安區,29.43,1.0,電梯大樓,2378.525314305131,97.29558,719.457142863016
30000,信義區,22.81,1.0,電梯大樓,1315.2126260412101,75.40986,397.8259606900212
55000,信義區,22.7,1.0,電梯大樓,2422.9074889867843,75.0462,732.8818780964259
45000,信義區,26.99,1.0,電梯大樓,1667.2841793256762,89.22894,504.320683401596
35000,大安區,16.6,2.0,電梯大樓,2108.433734939759,54.8796,637.7597504354987
55000,大安區,36.66,3.0,電梯大樓,1500.2727768685218,121.19796,453.8030178065704
33000,信義區,15.05,2.0,電梯大樓,2192.691029900332,49.755300000000005,663.245925559689
46000,松山區,30.0,3.0,電梯大樓,1533.3333333333333,99.18,463.8031861262351
60999,北投區,51.5,3.0,電梯大樓,1184.4466019417475,170.25900000000001,358.2718094197663
30000,中正區,14.42,1.0,電梯大樓,2080.4438280166437,47.67252,629.2933539070307
105000,中山區,49.82,3.0,電梯大樓,2107.587314331594,164.70492000000002,637.5037248431922
15000,萬華區,9.3,1.0,電梯大樓,1612.9032258064515,30.745800000000003,487.8715141580313
185000,中正區,57.67,2.0,電梯大樓,3207.907057395526,190.65702000000002,970.3288134892698
78000,文山區,59.24,4.0,電梯大樓,1316.6779203241053,195.84744,398.26918340112076
55000,文山區,24.21,2.0,電梯大樓,2271.788517141677,80.03826000000001,687.1713602969379
75000,文山區,68.57,3.0,電梯大樓,1093.7727869330613,226.69241999999997,330.8447631376471
23500,中正區,20.0,2.0,電梯大樓,1175.0,66.12,355.4143980641258
45000,南港區,36.72,2.0,電梯大樓,1225.4901960784314,121.39632,370.68668967889636
42000,大安區,34.16,3.0,電梯大樓,1229.5081967213116,112.93296,371.9020558745649
60000,南港區,51.03,3.0,電梯大樓,1175.7789535567313,168.70518,355.6500161998582
47000,中山區,14.44,1.0,電梯大樓,3254.847645429363,47.73864,984.5274184601824
105000,內湖區,53.71,3.0,電梯大樓,1954.943213554273,177.56526,591.3318855276083
30000,中山區,19.39,1.0,電梯大樓,1547.1892728210416,64.10334,467.99433539656434
50000,大同區,27.57,1.0,電梯大樓,1813.5654697134567,91.14642,548.5678976749717
60000,大同區,28.02,2.0,電梯大樓,2141.3276231263385,92.63412,647.7095048779003
35000,中山區,31.26,1.0,電梯大樓,1119.6417146513115,103.34556,338.6696051576865
46000,士林區,21.64,2.0,電梯大樓,2125.6931608133086,71.54184000000001,642.9803874208435
18000,中山區,15.92,1.0,電梯大樓,1130.6532663316582,52.63152,342.00038304042897
50000,中正區,25.75,2.0,電梯大樓,1941.7475728155339,85.12950000000001,587.340463646562
63000,中正區,43.65,3.0,電梯大樓,1443.298969072165,144.30689999999998,436.56956112285695
13500,中正區,6.65,1.0,電梯大樓,2030.0751879699246,21.984900000000003,614.057830601913
45000,大同區,22.44,,電梯大樓,2005.3475935828876,74.18664000000001,606.5782194745576
48000,內湖區,38.6,3.0,電梯大樓,1243.523316062176,127.61160000000001,376.1413539208034
93000,萬華區,52.78,2.0,電梯大樓,1762.0310723758998,174.49068,532.9797557095886
80000,北投區,62.88,3.0,電梯大樓,1272.264631043257,207.88128,384.8350366132054
33500,中山區,16.02,1.0,電梯大樓,2091.136079900125,52.96212,632.5275498790456
75000,大安區,43.35,4.0,電梯大樓,1730.1038062283737,143.3151,523.3223854290302
86000,信義區,39.06,2.0,電梯大樓,2201.7409114183306,129.13236,665.9833367871539
40000,士林區,40.61,3.0,電梯大樓,984.9790691947796,134.25666,297.9368025392558
39500,中山區,24.34,1.0,電梯大樓,1622.8430566967954,80.46804,490.87811757313835
41000,內湖區,39.69,3.0,電梯大樓,1033.005794910557,131.21514,312.4639428041612
90000,士林區,69.0,3.0,電梯大樓,1304.3478260869565,228.114,394.5395723191036
200000,信義區,128.0,5.0,電梯大樓,1562.5,423.168,472.62552934059283
25000,大同區,11.21,1.0,電梯大樓,2230.151650312221,37.06026000000001,674.5770267127104
30000,大安區,13.58,1.0,電梯大樓,2209.1310751104565,44.89548,668.2187160043728
58000,北投區,58.88,3.0,電梯大樓,985.0543478260869,194.65728000000001,297.95957284515634
26500,信義區,18.19,1.0,電梯大樓,1456.844420010995,60.136140000000005,440.6667937117347
50000,信義區,23.13,2.0,電梯大樓,2161.69476869866,76.46778,653.8701659705564
27000,內湖區,24.09,1.0,電梯大樓,1120.7970112079702,79.64154,339.0190596515336
24000,北投區,10.47,1.0,電梯大樓,2292.2636103151863,34.613820000000004,693.3646734165717
180000,大同區,70.3,3.0,電梯大樓,2560.4551920341396,232.4118,774.4873539123229
96000,大同區,48.24,3.0,電梯大樓,1990.049751243781,159.48144000000002,601.9509229412525
36000,萬華區,9.68,1.0,電梯大樓,3719.00826446281,32.00208,1124.9268797528161
45000,松山區,40.73,1.0,電梯大樓,1104.8367296832803,134.65338,334.1913882889535
145000,信義區,83.7,3.0,電梯大樓,1732.3775388291517,276.7122,524.010144836404
29000,大安區,9.17,1.0,電梯大樓,3162.4863685932387,30.31602,956.5899481528247
37000,文山區,46.3,3.0,電梯大樓,799.1360691144708,153.0678,241.72294891544792
42000,內湖區,33.57,3.0,電梯大樓,1251.1170688114387,110.98242,378.4383148249966
69998,士林區,88.0,5.0,電梯大樓,795.4318181818181,290.928,240.6024858384205
30800,內湖區,12.0,1.0,電梯大樓,2566.6666666666665,39.672,776.3662028634806
20000,大同區,10.03,1.0,電梯大樓,1994.0179461615155,33.15918,603.151223884306
35000,內湖區,15.55,1.0,電梯大樓,2250.8038585209,51.408300000000004,680.8239136481851
130000,內湖區,83.31,4.0,電梯大樓,1560.4369223382546,275.42286,472.00148891054283
145000,內湖區,72.31,3.0,電梯大樓,2005.2551514313373,239.05686,606.5502575412394
75000,內湖區,56.17,2.0,電梯大樓,1335.232330425494,185.69802,403.88152765441436
35000,中山區,15.15,1.0,電梯大樓,2310.2310231023102,50.0859,698.7994625233848
105000,內湖區,89.92,4.0,電梯大樓,1167.7046263345196,297.27552000000003,353.2076909662793
120000,內湖區,101.43,4.0,電梯大樓,1183.0819284235433,335.32758,357.85902251165857
75000,中山區,83.79,4.0,電梯大樓,895.094880057286,277.00974,270.74860255816276
25800,內湖區,12.96,1.0,電梯大樓,1990.7407407407406,42.845760000000006,602.1599336783848
60000,中正區,21.02,1.0,電梯大樓,2854.4243577545194,69.49212,863.4072467497034
32000,中山區,22.74,2.0,電梯大樓,1407.2119613016712,75.17844,425.6539507869544
55000,信義區,22.0,1.0,電梯大樓,2500.0,72.732,756.2008469449486
45000,中山區,12.93,2.0,電梯大樓,3480.278422273782,42.74658,1052.7157962110653
68000,大安區,32.0,2.0,電梯大樓,2125.0,105.792,642.7707199032063
50000,文山區,58.0,3.0,電梯大樓,862.0689655172414,191.748,260.7589127396375
33500,士林區,29.66,1.0,電梯大樓,1129.4672960215778,98.05596,341.64165033925525
64000,信義區,25.0,1.0,電梯大樓,2560.0,82.65,774.3496672716273
68000,信義區,30.0,1.0,電梯大樓,2266.6666666666665,99.18,685.6221012300866
68000,中山區,33.0,1.0,電梯大樓,2060.6060606060605,109.098,623.2928193000788
29000,大安區,13.73,1.0,電梯大樓,2112.163146394756,45.391380000000005,638.8878240758487
75000,士林區,49.08,4.0,電梯大樓,1528.117359413203,162.25848,462.225456567817
47000,萬華區,32.75,2.0,電梯大樓,1435.1145038167938,108.2715,434.09392129969564
65000,大安區,33.29,3.0,電梯大樓,1952.5382997897268,110.05674,590.6044463973765
35000,北投區,43.94,3.0,電梯大樓,796.5407373691398,145.26564,240.93791208987895
58800,內湖區,45.0,3.0,電梯大樓,1306.6666666666667,148.77,395.2409760032264
80000,士林區,51.58,3.0,電梯大樓,1550.9887553315239,170.52348,469.143604153516
180000,中正區,95.04,5.0,電梯大樓,1893.9393939393938,314.20224,572.8794295037488
29800,中山區,15.03,1.0,電梯大樓,1982.70126413839,49.68918,599.7281500721083
31000,內湖區,12.17,1.0,電梯大樓,2547.2473294987676,40.23402,770.4922351780906
24000,中山區,11.44,1.0,電梯大樓,2097.902097902098,37.82064,634.5741372964604
65000,北投區,65.81,4.0,電梯大樓,987.6918401458745,217.56786000000002,298.75736241557
26000,中山區,19.84,1.0,電梯大樓,1310.483870967742,65.59104,396.39560525340045
45000,內湖區,27.36,2.0,電梯大樓,1644.7368421052631,90.45216,497.50055720062403
73500,士林區,35.31,2.0,電梯大樓,2081.5632965165673,116.73486000000001,629.631971118139
37000,內湖區,38.9,2.0,電梯大樓,951.1568123393316,128.6034,287.70623482738404
168000,信義區,61.9,2.0,電梯大樓,2714.0549273021,204.6414,820.9482538723836
48000,信義區,43.29,4.0,電梯大樓,1108.8011088011087,143.11674,335.39053502755866
60000,北投區,51.24,3.0,電梯大樓,1170.9601873536299,169.39944,354.19243416625227
65000,松山區,36.89,3.0,電梯大樓,1761.9951206288968,121.95834,532.9688810129754
26000,北投區,15.04,2.0,電梯大樓,1728.7234042553193,49.72224,522.9048409725708
27000,中山區,13.82,1.0,電梯大樓,1953.6903039073807,45.68892,590.9529049931581
45000,中山區,12.02,1.0,電梯大樓,3743.760399334443,39.73812,1132.4139138942658
42800,內湖區,47.25,3.0,電梯大樓,905.8201058201058,156.20850000000002,273.9927724803708
55000,士林區,53.64,4.0,電梯大樓,1025.3542132736764,177.33384,310.1494897984502
47000,文山區,68.55,2.0,電梯大樓,685.6309263311451,226.6263,207.38987487330465
86000,中山區,64.27,3.0,電梯大樓,1338.1048700793528,212.47662,404.7504144220668
55000,松山區,42.57,3.0,電梯大樓,1291.9896640826873,140.73642,390.8014712893791
35000,萬華區,38.34,3.0,電梯大樓,912.884715701617,126.75204000000001,276.12967807066457
39900,信義區,31.32,2.0,電梯大樓,1273.9463601532566,103.54392,385.3437266041309
27000,中正區,11.83,2.0,電梯大樓,2282.333051563821,39.10998,690.3608746412041
85000,大安區,39.36,3.0,電梯大樓,2159.5528455284552,130.12416,653.2222763243967
48000,南港區,35.07,2.0,電梯大樓,1368.6911890504705,115.94142000000001,414.00217454642177
120000,信義區,61.9,3.0,電梯大樓,1938.610662358643,204.6414,586.3916099088455
125000,信義區,74.29,3.0,電梯大樓,1682.5952348902947,245.60274,508.9519766758302
34000,大安區,11.12,1.0,電梯大樓,3057.5539568345325,36.762719999999995,924.849956695261
35000,內湖區,30.84,1.0,電梯大樓,1134.8897535667963,101.95704,343.2818371345421
75000,大安區,45.16,2.0,電梯大樓,1660.7617360496015,149.29896,502.3477725497887
62000,萬華區,58.37,3.0,電梯大樓,1062.1894808977215,192.97122,321.29143402834893
75000,大安區,38.11,1.0,電梯大樓,1967.987404880609,125.99166,595.2774969390831
36000,文山區,46.5,2.0,電梯大樓,774.1935483870968,153.729,234.178326795855
33000,中山區,13.41,1.0,電梯大樓,2460.8501118568233,44.33346,744.3587755162804
45000,中山區,23.23,1.0,電梯大樓,1937.1502367628066,76.79838000000001,585.9498598798567
68000,大安區,26.71,1.0,電梯大樓,2545.862972669412,88.30326000000001,770.0734944553575
26000,文山區,17.15,1.0,電梯大樓,1516.0349854227406,56.6979,458.5707759899397
99000,大安區,53.03,4.0,電梯大樓,1866.8678106732038,175.31718,564.6908078261355
62000,士林區,55.47,4.0,電梯大樓,1117.7212907878134,183.38382,338.08871469685823
66500,士林區,63.21,3.0,電梯大樓,1052.048726467331,208.97226,318.2240551927801
35000,大同區,28.93,2.0,電梯大樓,1209.8167991704113,95.64258,365.94579527235675
56000,文山區,58.9,3.0,電梯大樓,950.7640067911715,194.7234,287.58741887210266
